method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
louvain,0.35,0.553212812209884,0.6198223777819807,0.07525456441967769,0.134213812099148,2037,33149,26284,2178,"[592, 94, 545, 89, 87, 9, 10, 8, 603, 3411, 3933, 3586, 3952, 3761, 3771, 3740, 3595, 3400, 2015, 3019, 2564, 3131, 3186, 2863, 3327, 3470, 2709, 673, 33, 720, 38, 40, 4, 3, 5, 662]"
greedy_modularity,0.35,0.5506330579914096,0.6652589279942925,0.06007366515428942,0.11019646010321794,1444,29488,23795,1506,"[617, 79, 81, 97, 11, 9, 11, 539, 3396, 3697, 3800, 3860, 3661, 4073, 3737, 3264, 2030, 3255, 3283, 3087, 2973, 2994, 3328, 2845, 648, 48, 46, 30, 2, 4, 2, 726]"
label_propagation,0.35,0.8985907162816105,0.5834230967404538,0.2461687613932434,0.3462438539739429,1215,55967,3466,3000,"[397, 84, 271, 83, 84, 11, 11, 11, 263, 5107, 6576, 5904, 6736, 6496, 6050, 6608, 6606, 5884, 319, 376, 246, 347, 451, 584, 459, 459, 225, 868, 43, 994, 44, 43, 2, 2, 2, 1002]"
infomap,0.35,0.4100559953969815,0.6659908010130536,0.0709029299631722,0.12816148960254614,2688,23429,36004,1527,"[842, 96, 750, 99, 104, 10, 7, 6, 774, 2201, 2504, 2681, 2651, 2740, 2607, 2793, 2651, 2601, 3225, 4448, 3469, 4432, 4207, 4027, 4274, 4414, 3508, 423, 31, 515, 28, 23, 3, 6, 7, 491]"
df_node_similarity,0.35,0.9138180303610883,0.7362186104055327,0.31246387827225647,0.43872520948369753,1146,57008,2425,3069,"[371, 83, 243, 82, 83, 11, 11, 11, 251, 5214, 6662, 6047, 6840, 6659, 6118, 6739, 6733, 5996, 212, 290, 103, 243, 288, 516, 328, 332, 113, 894, 44, 1022, 45, 44, 2, 2, 2, 1014]"
walktrap,0.35,0.6357862270489357,0.7181751148543344,0.04070733213193056,0.07704748751368048,633,26379,14572,925,"[89, 417, 94, 11, 11, 11, 4616, 3959, 4439, 4190, 4563, 4612, 2336, 2191, 2644, 2444, 2504, 2453, 38, 848, 33, 2, 2, 2]"
eigenvector,0.35,0.5643944060730938,0.5898383939465761,0.0699201441752444,0.12502024047235352,1200,22859,17113,1496,"[539, 97, 12, 7, 6, 539, 3782, 4236, 4303, 3464, 3249, 3825, 2368, 2711, 2331, 3603, 3816, 2284, 726, 30, 1, 6, 7, 726]"
surprise_communities,0.35,0.6301640193233891,0.8974358974358975,0.004547177144818441,0.009048506821831634,35,13089,7677,4,"[11, 12, 12, 3971, 4573, 4545, 2663, 2494, 2520, 2, 1, 1]"
leiden,0.4,0.5317681972272437,0.6366154899533879,0.07286279045215897,0.1307596929297332,2105,31716,27717,2110,"[611, 88, 585, 93, 92, 9, 9, 10, 608, 3263, 3705, 3344, 3778, 3592, 3575, 3571, 3663, 3225, 2163, 3247, 2806, 3305, 3355, 3059, 3496, 3402, 2884, 654, 39, 680, 34, 35, 4, 4, 3, 657]"
louvain,0.4,0.558049847531649,0.6082924417056563,0.07530631955636996,0.13402091283559892,2011,33483,25950,2204,"[589, 94, 534, 89, 86, 9, 9, 8, 593, 3415, 3963, 3664, 3965, 3786, 3837, 3782, 3638, 3433, 2011, 2989, 2486, 3118, 3161, 2797, 3285, 3427, 2676, 676, 33, 731, 38, 41, 4, 4, 5, 672]"
greedy_modularity,0.4,0.5546281691487736,0.6552482864619119,0.06011581978387252,0.11012794060735753,1439,29719,23564,1511,"[616, 79, 81, 97, 10, 9, 11, 536, 3400, 3735, 3802, 3949, 3662, 4083, 3822, 3266, 2026, 3217, 3281, 2998, 2972, 2984, 3243, 2843, 649, 48, 46, 30, 3, 4, 2, 729]"
label_propagation,0.4,0.8988709117971904,0.583159592129123,0.24677078409424688,0.3467923428869734,1212,55988,3445,3003,"[397, 84, 269, 83, 84, 11, 11, 11, 262, 5107, 6577, 5909, 6739, 6499, 6050, 6613, 6610, 5884, 319, 375, 241, 344, 448, 584, 454, 455, 225, 868, 43, 996, 44, 43, 2, 2, 2, 1003]"
infomap,0.4,0.4171084863946881,0.6517995907246164,0.07026157846024492,0.1268492754865991,2625,23941,35492,1590,"[820, 93, 735, 95, 100, 10, 7, 6, 759, 2244, 2565, 2720, 2717, 2788, 2647, 2852, 2759, 2649, 3182, 4387, 3430, 4366, 4159, 3987, 4215, 4306, 3460, 445, 34, 530, 32, 27, 3, 6, 7, 506]"
df_node_similarity,0.4,0.914179883556742,0.7361307755350891,0.3144436745597568,0.4406573298920027,1144,57033,2400,3071,"[371, 83, 242, 82, 83, 11, 11, 11, 250, 5216, 6666, 6049, 6846, 6662, 6120, 6740, 6736, 5998, 210, 286, 101, 237, 285, 514, 327, 329, 111, 894, 44, 1023, 45, 44, 2, 2, 2, 1015]"
walktrap,0.4,0.6370996784143822,0.7053546020338214,0.040694285370424806,0.07694911673248982,632,26434,14517,926,"[89, 417, 94, 10, 11, 11, 4616, 3962, 4444, 4222, 4572, 4618, 2336, 2188, 2639, 2412, 2495, 2447, 38, 848, 33, 3, 2, 2]"
eigenvector,0.4,0.5687234499701158,0.5882573662785919,0.06942274211746775,0.1241893708400445,1188,23054,16918,1508,"[533, 97, 12, 7, 6, 533, 3784, 4241, 4311, 3528, 3363, 3827, 2366, 2706, 2323, 3539, 3702, 2282, 732, 30, 1, 6, 7, 732]"
surprise_communities,0.4,0.648746752434611,0.8974358974358975,0.00478705414834707,0.00952330957254515,35,13475,7291,4,"[11, 12, 12, 4104, 4708, 4663, 2530, 2359, 2402, 2, 1, 1]"
leiden,0.45,0.5453056914228761,0.6262613494383437,0.07220925210250609,0.1294882377694582,2014,32666,26767,2201,"[574, 87, 560, 92, 91, 9, 9, 10, 582, 3350, 3833, 3443, 3891, 3724, 3682, 3653, 3812, 3278, 2076, 3119, 2707, 3192, 3223, 2952, 3414, 3253, 2831, 691, 40, 705, 35, 36, 4, 4, 3, 683]"
louvain,0.45,0.5673440970534399,0.5983809336085955,0.07427674064008606,0.1321497906323941,1934,34149,25284,2281,"[562, 92, 519, 87, 86, 9, 9, 8, 562, 3462, 4061, 3697, 4078, 3826, 3931, 3866, 3731, 3497, 1964, 2891, 2453, 3005, 3121, 2703, 3201, 3334, 2612, 703, 35, 746, 40, 41, 4, 4, 5, 703]"
greedy_modularity,0.45,0.5601355405096677,0.6520979020979021,0.0602598937320612,0.11032475678191148,1434,30037,23246,1516,"[615, 79, 80, 95, 10, 9, 11, 535, 3405, 3738, 3893, 4074, 3666, 4163, 3830, 3268, 2021, 3214, 3190, 2873, 2968, 2904, 3235, 2841, 650, 48, 47, 32, 3, 4, 2, 730]"
