type,experiments,sources,threshold,comm_difference,avg_com_count,avg_time,avg_distance,avg_detected_sources,nr_of_missing_communities,TP,TN,FP,FN,SUM,TPR,TNR,PPV,ACC,F1
jordan:df_node_similarity,3,6,0.2,2.0,6.666666666666667,0.08342711130777995,4.666666666666667,34.0,6.0,4,235,98,14,267,0.2222222222222222,0.9437751004016064,0.0392156862745098,0.8951310861423221,0.06666666666666667
netsleuth-cm:leiden,3,6,0.2,9.0,9.0,0.014995336532592773,6.0,12.0,13.0,2,233,34,16,267,0.1111111111111111,0.9357429718875502,0.05555555555555555,0.8801498127340824,0.07407407407407407
netsleuth-cm:df_node_similarity,3,6,0.2,2.0,6.666666666666667,0.08019789059956868,7.0,7.666666666666667,6.0,2,233,21,16,267,0.1111111111111111,0.9357429718875502,0.08695652173913043,0.8801498127340824,0.0975609756097561
ensemble:leiden,3,6,0.2,9.0,9.0,0.060038487116495766,5.0,20.0,13.0,3,234,57,15,267,0.16666666666666666,0.9397590361445783,0.05,0.8876404494382022,0.07692307692307691
ensemble:df_node_similarity,3,6,0.2,2.0,6.666666666666667,0.32869966824849445,5.666666666666667,13.333333333333334,6.0,2,233,38,16,267,0.1111111111111111,0.9357429718875502,0.05,0.8801498127340824,0.06896551724137932
ensemble-centralities:leiden,3,6,0.2,9.0,9.0,0.032428582509358726,5.0,41.333333333333336,13.0,3,234,121,15,267,0.16666666666666666,0.9397590361445783,0.024193548387096774,0.8876404494382022,0.04225352112676056
ensemble-centralities:df_node_similarity,3,6,0.2,2.0,6.666666666666667,0.23221580187479654,7.0,20.666666666666668,6.0,0,231,62,18,267,0.0,0.927710843373494,0.0,0.8651685393258427,0
centrality-cm:betweenness:leiden,3,12,0.2,10.0,8.666666666666666,0.027163982391357422,8.666666666666666,39.666666666666664,4.0,10,246,109,26,308,0.2777777777777778,0.9044117647058824,0.08403361344537816,0.8311688311688312,0.12903225806451613
centrality-cm:betweenness:df_node_similarity,3,12,0.2,14.0,7.333333333333333,0.11922200520833333,7.666666666666667,20.0,2.0,5,241,55,31,308,0.1388888888888889,0.8860294117647058,0.08333333333333333,0.7987012987012987,0.10416666666666667
rumor:leiden,3,12,0.2,10.0,8.666666666666666,0.03813489278157552,8.0,40.333333333333336,4.0,12,248,109,24,308,0.3333333333333333,0.9117647058823529,0.09917355371900827,0.8441558441558441,0.15286624203821658
rumor:df_node_similarity,3,12,0.2,14.0,7.333333333333333,0.1370530128479004,6.666666666666667,21.0,2.0,6,242,57,30,308,0.16666666666666666,0.8897058823529411,0.09523809523809523,0.8051948051948052,0.12121212121212123
jordan:leiden,3,12,0.2,10.0,8.666666666666666,0.024444023768107098,5.0,72.66666666666667,4.0,21,257,197,15,308,0.5833333333333334,0.9448529411764706,0.0963302752293578,0.9025974025974026,0.16535433070866146
