type,experiment,sources,detected,normalized,per_community,infection_probability,time,nr_of_empty_communities,error_distance,TP,TN,FP,FN,SUM,TPR,TNR,PPV,ACC,F1
rumor:louvain,6-5,"0,2,32,33","0,31,33","OrderedDict([(33, 1.0), (0, 1.0), (32, 0.19642857142857142), (2, 0.16666666666666666), (23, 0.06249999999999999), (29, 0.06249999999999999), (3, 0.06249999999999999), (13, 0.06249999999999999), (15, 0.0), (26, 0.0), (18, 0.0), (27, 0.0), (22, 0.0), (6, 0.0), (5, 0.0), (8, 0.0), (31, 0.0), (24, 0.0)])","{0: {15: 0.007407407407407408, 18: 0.007407407407407408, 22: 0.007407407407407408, 23: 0.013888888888888888, 26: 0.007407407407407408, 27: 0.007407407407407408, 29: 0.013888888888888888, 32: 0.027777777777777776, 33: 0.1111111111111111}, 1: {0: 0.14285714285714285, 2: 0.047619047619047616, 3: 0.03571428571428571, 5: 0.02857142857142857, 6: 0.02857142857142857, 8: 0.02857142857142857, 13: 0.03571428571428571}, 2: {24: 0.5, 31: 0.5}}",{},0.0019366741180419922,1,0,2,12,1,2,18,0.5,0.8571428571428571,0.6666666666666666,0.7777777777777778,0.5714285714285715
rumor:greedy_modularity,6-5,"0,2,32,33","0,24,33","OrderedDict([(33, 1.0), (0, 1.0), (24, 1.0), (32, 0.4545454545454546), (29, 0.18181818181818185), (2, 0.16666666666666666), (13, 0.06249999999999999), (3, 0.06249999999999999), (23, 0.04545454545454546), (15, 0.018181818181818195), (18, 0.018181818181818195), (22, 0.018181818181818195), (26, 0.0), (6, 0.0), (5, 0.0), (8, 0.0), (31, 0.0), (27, 0.0)])","{0: {32: 0.0625, 33: 0.125, 15: 0.0125, 18: 0.0125, 22: 0.0125, 23: 0.015625, 26: 0.010416666666666666, 29: 0.03125}, 1: {0: 0.14285714285714285, 2: 0.047619047619047616, 3: 0.03571428571428571, 5: 0.02857142857142857, 6: 0.02857142857142857, 8: 0.02857142857142857, 13: 0.03571428571428571}, 2: {24: 0.3333333333333333, 27: 0.16666666666666666, 31: 0.16666666666666666}}",{},0.0018002986907958984,1,0,2,12,1,2,18,0.5,0.8571428571428571,0.6666666666666666,0.7777777777777778,0.5714285714285715
rumor:label_propagation,6-5,"0,2,32,33","5,33","OrderedDict([(33, 1.0), (32, 0.5987460815047023), (31, 0.09717868338557993), (27, 0.09717868338557993), (13, 0.06851768920734438), (2, 0.06374085684430512), (8, 0.047021943573667714), (22, 0.042462239954402965), (18, 0.042462239954402965), (15, 0.042462239954402965), (29, 0.03401834436317195), (23, 0.030303030303030307), (26, 0.013964092333998292), (0, 0.009404388714733543), (24, 0.005224660397074191), (3, 0.0), (5, 0.0), (6, 0.0)])","{0: {0: 6.510416666666667e-05, 32: 0.003125, 2: 0.00034722222222222224, 3: 1.6276041666666666e-05, 33: 0.005208333333333333, 8: 0.00026041666666666666, 13: 0.0003720238095238095, 15: 0.00023674242424242425, 18: 0.00023674242424242425, 22: 0.00023674242424242425, 23: 0.00017361111111111112, 24: 4.340277777777778e-05, 26: 8.87784090909091e-05, 27: 0.0005208333333333333, 29: 0.00019290123456790122, 31: 0.0005208333333333333}, 1: {5: 0.5, 6: 0.5}}",{},0.003471851348876953,1,0,1,11,1,3,18,0.25,0.7857142857142857,0.5,0.6666666666666666,0.3333333333333333
rumor:infomap,6-5,"0,2,32,33","0,33","OrderedDict([(33, 1.0), (0, 1.0), (32, 0.24050632911392403), (2, 0.16666666666666666), (23, 0.08860759493670885), (31, 0.07172995780590716), (13, 0.06249999999999999), (3, 0.06249999999999999), (29, 0.05485232067510549), (27, 0.05485232067510549), (15, 0.03556359252561784), (26, 0.03556359252561784), (22, 0.03556359252561784), (18, 0.03556359252561784), (24, 0.0), (6, 0.0), (8, 0.0), (5, 0.0)])","{0: {15: 0.0021645021645021645, 18: 0.0021645021645021645, 22: 0.0021645021645021645, 23: 0.004545454545454545, 24: 0.0005681818181818182, 26: 0.0021645021645021645, 27: 0.0030303030303030303, 29: 0.0030303030303030303, 31: 0.003787878787878788, 32: 0.011363636363636364, 33: 0.045454545454545456}, 1: {0: 0.14285714285714285, 2: 0.047619047619047616, 3: 0.03571428571428571, 5: 0.02857142857142857, 6: 0.02857142857142857, 8: 0.02857142857142857, 13: 0.03571428571428571}}",{},0.0023179054260253906,0,0,2,12,0,2,18,0.5,0.8571428571428571,1.0,0.7777777777777778,0.6666666666666666
rumor:surprise_communities,6-5,"0,2,32,33","2,5,24,26,27,33","OrderedDict([(2, 1.0), (0, 1.0), (33, 1.0), (32, 1.0), (13, 0.25), (3, 0.25), (8, 0.0), (15, 0.0), (22, 0.0), (18, 0.0), (27, 0.0), (23, 0.0), (5, 0.0), (6, 0.0), (26, 0.0), (29, 0.0), (24, 0.0), (31, 0.0)])","{0: {0: 0.2, 2: 0.2, 3: 0.1, 8: 0.06666666666666667, 13: 0.1}, 1: {15: 0.06666666666666667, 18: 0.06666666666666667, 22: 0.06666666666666667, 32: 0.2, 33: 0.2}, 2: {23: 0.5, 27: 0.5}, 3: {5: 0.5, 6: 0.5}, 4: {26: 0.5, 29: 0.5}, 5: {24: 0.5, 31: 0.5}}",{},0.0013315677642822266,4,3,2,12,4,2,18,0.5,0.8571428571428571,0.3333333333333333,0.7777777777777778,0.4
rumor:walktrap,6-5,"0,2,32,33","2,6,24,33","OrderedDict([(33, 1.0), (2, 1.0), (0, 1.0), (24, 1.0), (32, 0.4545454545454546), (3, 0.25), (13, 0.25), (29, 0.18181818181818185), (23, 0.04545454545454546), (15, 0.018181818181818195), (18, 0.018181818181818195), (22, 0.018181818181818195), (26, 0.0), (8, 0.0), (31, 0.0), (27, 0.0), (6, 0.0), (5, 0.0)])","{0: {15: 0.0125, 18: 0.0125, 22: 0.0125, 23: 0.015625, 26: 0.010416666666666666, 29: 0.03125, 32: 0.0625, 33: 0.125}, 1: {0: 0.2, 2: 0.2, 3: 0.1, 8: 0.06666666666666667, 13: 0.1}, 2: {24: 0.3333333333333333, 27: 0.16666666666666666, 31: 0.16666666666666666}, 3: {5: 0.5, 6: 0.5}}",{},0.0016012191772460938,2,3,2,12,2,2,18,0.5,0.8571428571428571,0.5,0.7777777777777778,0.5
rumor:df_node_similarity,6-5,"0,2,32,33","2,5,33","OrderedDict([(33, 1.0), (2, 1.0), (0, 1.0), (3, 0.25), (13, 0.25), (32, 0.24050632911392403), (23, 0.08860759493670885), (31, 0.07172995780590716), (29, 0.05485232067510549), (27, 0.05485232067510549), (22, 0.03556359252561784), (15, 0.03556359252561784), (18, 0.03556359252561784), (26, 0.03556359252561784), (24, 0.0), (8, 0.0), (5, 0.0), (6, 0.0)])","{0: {32: 0.011363636363636364, 33: 0.045454545454545456, 15: 0.0021645021645021645, 18: 0.0021645021645021645, 22: 0.0021645021645021645, 23: 0.004545454545454545, 24: 0.0005681818181818182, 26: 0.0021645021645021645, 27: 0.0030303030303030303, 29: 0.0030303030303030303, 31: 0.003787878787878788}, 1: {0: 0.2, 2: 0.2, 3: 0.1, 8: 0.06666666666666667, 13: 0.1}, 2: {5: 0.5, 6: 0.5}}",{},0.002165079116821289,1,0,2,12,1,2,18,0.5,0.8571428571428571,0.6666666666666666,0.7777777777777778,0.5714285714285715
jordan:leiden,6-5,"0,2,32,33","8,15,24","OrderedDict([(15, 1.0), (18, 1.0), (22, 1.0), (8, 1.0), (24, 1.0), (26, 0.9285714285714286), (29, 0.9285714285714286), (13, 0.9), (23, 0.8571428571428571), (3, 0.8), (5, 0.6), (6, 0.6), (2, 0.5), (32, 0.35714285714285715), (27, 0.2), (33, 0.0), (0, 0.0), (31, 0.0)])","{0: {15: 17, 18: 17, 22: 17, 23: 15, 26: 16, 29: 16, 32: 8, 33: 3}, 1: {0: 8, 2: 13, 3: 16, 5: 14, 6: 14, 8: 18, 13: 17}, 2: {24: 7, 27: 3, 31: 2}}",{},0.0007200241088867188,1,0,0,10,3,4,18,0.0,0.7142857142857143,0.0,0.5555555555555556,0
jordan:eigenvector,6-5,"0,2,32,33","8,15,24","OrderedDict([(8, 1.0), (15, 1.0), (18, 1.0), (22, 1.0), (24, 1.0), (26, 0.9333333333333333), (13, 0.9), (29, 0.8666666666666667), (3, 0.8), (5, 0.6), (6, 0.6), (27, 0.6), (2, 0.5), (32, 0.3333333333333333), (23, 0.2), (0, 0.0), (33, 0.0), (31, 0.0)])","{0: {0: 8, 2: 13, 3: 16, 5: 14, 6: 14, 8: 18, 13: 17}, 1: {15: 17, 18: 17, 22: 17, 26: 16, 29: 15, 32: 7, 33: 2}, 2: {23: 3, 24: 7, 27: 5, 31: 2}}",{},0.0007140636444091797,1,0,0,10,3,4,18,0.0,0.7142857142857143,0.0,0.5555555555555556,0
jordan:louvain,6-5,"0,2,32,33","8,15,24","OrderedDict([(15, 1.0), (18, 1.0), (22, 1.0), (27, 1.0), (8, 1.0), (24, 1.0), (23, 0.9230769230769231), (26, 0.9230769230769231), (29, 0.9230769230769231), (13, 0.9), (3, 0.8), (5, 0.6), (6, 0.6), (2, 0.5), (32, 0.3076923076923077), (33, 0.0), (0, 0.0), (31, 0.0)])","{0: {15: 17, 18: 17, 22: 17, 23: 16, 26: 16, 27: 17, 29: 16, 32: 8, 33: 4}, 1: {0: 8, 2: 13, 3: 16, 5: 14, 6: 14, 8: 18, 13: 17}, 2: {24: 5, 31: 2}}",{},0.0007176399230957031,1,0,0,10,3,4,18,0.0,0.7142857142857143,0.0,0.5555555555555556,0
jordan:greedy_modularity,6-5,"0,2,32,33","8,15,24","OrderedDict([(15, 1.0), (18, 1.0), (22, 1.0), (8, 1.0), (24, 1.0), (26, 0.9285714285714286), (29, 0.9285714285714286), (13, 0.9), (23, 0.8571428571428571), (3, 0.8), (5, 0.6), (6, 0.6), (2, 0.5), (32, 0.35714285714285715), (27, 0.2), (33, 0.0), (0, 0.0), (31, 0.0)])","{0: {32: 8, 33: 3, 15: 17, 18: 17, 22: 17, 23: 15, 26: 16, 29: 16}, 1: {0: 8, 2: 13, 3: 16, 5: 14, 6: 14, 8: 18, 13: 17}, 2: {24: 7, 27: 3, 31: 2}}",{},0.0007109642028808594,1,0,0,10,3,4,18,0.0,0.7142857142857143,0.0,0.5555555555555556,0
jordan:label_propagation,6-5,"0,2,32,33","5,31","OrderedDict([(31, 1.0), (8, 0.9629629629629629), (13, 0.9629629629629629), (2, 0.7777777777777778), (27, 0.7777777777777778), (15, 0.6296296296296297), (18, 0.6296296296296297), (22, 0.6296296296296297), (3, 0.5925925925925926), (23, 0.5925925925925926), (26, 0.5925925925925926), (29, 0.5925925925925926), (32, 0.48148148148148145), (0, 0.3333333333333333), (33, 0.25925925925925924), (24, 0.0), (5, 0.0), (6, 0.0)])","{0: {0: 9, 32: 13, 2: 21, 3: 16, 33: 7, 8: 26, 13: 26, 15: 17, 18: 17, 22: 17, 23: 16, 24: 0, 26: 16, 27: 21, 29: 16, 31: 27}, 1: {5: 2, 6: 2}}",{},0.0005729198455810547,1,0,0,10,2,4,18,0.0,0.7142857142857143,0.0,0.5555555555555556,0
jordan:infomap,6-5,"0,2,32,33","8,15","OrderedDict([(15, 1.0), (18, 1.0), (22, 1.0), (27, 1.0), (8, 1.0), (23, 0.9411764705882353), (26, 0.9411764705882353), (29, 0.9411764705882353), (31, 0.9411764705882353), (13, 0.9), (3, 0.8), (5, 0.6), (6, 0.6), (32, 0.5882352941176471), (2, 0.5), (33, 0.29411764705882354), (24, 0.0), (0, 0.0)])","{0: {15: 17, 18: 17, 22: 17, 23: 16, 24: 0, 26: 16, 27: 17, 29: 16, 31: 16, 32: 10, 33: 5}, 1: {0: 8, 2: 13, 3: 16, 5: 14, 6: 14, 8: 18, 13: 17}}",{},0.0005788803100585938,0,0,0,10,2,4,18,0.0,0.7142857142857143,0.0,0.5555555555555556,0
jordan:surprise_communities,6-5,"0,2,32,33","5,8,15,24,26,27","OrderedDict([(8, 1.0), (15, 1.0), (18, 1.0), (22, 1.0), (27, 1.0), (26, 1.0), (24, 1.0), (13, 0.9090909090909091), (3, 0.8181818181818182), (2, 0.5454545454545454), (32, 0.3333333333333333), (0, 0.0), (33, 0.0), (23, 0.0), (5, 0.0), (6, 0.0), (29, 0.0), (31, 0.0)])","{0: {0: 7, 2: 13, 3: 16, 8: 18, 13: 17}, 1: {15: 17, 18: 17, 22: 17, 32: 7, 33: 2}, 2: {23: 3, 27: 4}, 3: {5: 2, 6: 2}, 4: {26: 3, 29: 1}, 5: {24: 5, 31: 2}}",{},0.0011055469512939453,4,4,0,10,6,4,18,0.0,0.7142857142857143,0.0,0.5555555555555556,0
jordan:walktrap,6-5,"0,2,32,33","5,8,15,24","OrderedDict([(15, 1.0), (18, 1.0), (22, 1.0), (8, 1.0), (24, 1.0), (26, 0.9285714285714286), (29, 0.9285714285714286), (13, 0.9090909090909091), (23, 0.8571428571428571), (3, 0.8181818181818182), (2, 0.5454545454545454), (32, 0.35714285714285715), (27, 0.2), (33, 0.0), (0, 0.0), (31, 0.0), (5, 0.0), (6, 0.0)])","{0: {15: 17, 18: 17, 22: 17, 23: 15, 26: 16, 29: 16, 32: 8, 33: 3}, 1: {0: 7, 2: 13, 3: 16, 8: 18, 13: 17}, 2: {24: 7, 27: 3, 31: 2}, 3: {5: 2, 6: 2}}",{},0.0008497238159179688,2,4,0,10,4,4,18,0.0,0.7142857142857143,0.0,0.5555555555555556,0
jordan:df_node_similarity,6-5,"0,2,32,33","5,8,15","OrderedDict([(15, 1.0), (18, 1.0), (22, 1.0), (27, 1.0), (8, 1.0), (23, 0.9411764705882353), (26, 0.9411764705882353), (29, 0.9411764705882353), (31, 0.9411764705882353), (13, 0.9090909090909091), (3, 0.8181818181818182), (32, 0.5882352941176471), (2, 0.5454545454545454), (33, 0.29411764705882354), (24, 0.0), (0, 0.0), (5, 0.0), (6, 0.0)])","{0: {32: 10, 33: 5, 15: 17, 18: 17, 22: 17, 23: 16, 24: 0, 26: 16, 27: 17, 29: 16, 31: 16}, 1: {0: 7, 2: 13, 3: 16, 8: 18, 13: 17}, 2: {5: 2, 6: 2}}",{},0.0007154941558837891,1,0,0,10,3,4,18,0.0,0.7142857142857143,0.0,0.5555555555555556,0
netsleuth-cm:leiden,6-5,"0,2,32,33","3,26,27","OrderedDict([(26, 1.0), (3, 1.0), (27, 1.0), (24, 0.868347502412604), (23, 0.490133068685949), (33, 0.4638874591751717), (32, 0.42518605511623936), (18, 0.3487105883594818), (13, 0.30383243470068716), (8, 0.30383243470068705), (5, 0.3038324347006864), (0, 0.17979336264665827), (6, 0.07177657960091634), (29, 0.0315625424661828), (22, 0.014664774930243561), (15, 0.0), (2, 0.0), (31, 0.0)])","{0: {15: -0.3535533905932738, 18: 0.04600398261434369, 22: -0.33675029041391064, 23: 0.2080477995732293, 26: 0.7922603201040287, 29: -0.3173885966910557, 32: 0.13363062095621223, 33: 0.1779752203501732}, 1: {0: -0.15430334996209194, 2: -0.37796447300922725, 3: 0.8660254037844387, 5: -8.305603139155524e-16, 6: -0.2886751345948126, 8: 3.3436409426981805e-18, 13: 8.531707359194131e-17}, 2: {24: 0.4082482904638628, 27: 0.5773502691896256, 31: -0.7071067811865474}}",{},0.002130270004272461,1,0,0,10,3,4,18,0.0,0.7142857142857143,0.0,0.5555555555555556,0
netsleuth-cm:eigenvector,6-5,"0,2,32,33","3,15,31","OrderedDict([(3, 1.0), (15, 1.0), (31, 1.0), (27, 0.9999999999999997), (18, 0.5570662430380285), (32, 0.5512313388912209), (33, 0.5011156468784894), (22, 0.4156988961636045), (24, 0.3318213620807009), (13, 0.30383243470068716), (8, 0.30383243470068705), (5, 0.3038324347006864), (29, 0.2214530678406818), (0, 0.17979336264665827), (6, 0.07177657960091634), (2, 0.0), (26, 0.0), (23, 0.0)])","{0: {0: -0.15430334996209194, 2: -0.37796447300922725, 3: 0.8660254037844387, 5: -8.305603139155524e-16, 6: -0.2886751345948126, 8: 3.3436409426981805e-18, 13: 8.531707359194131e-17}, 1: {15: 0.37796447300922736, 18: -0.14738278710506356, 22: -0.31505334095829246, 26: -0.8080983453173405, 29: -0.5454410955471568, 32: -0.15430334996209166, 33: -0.2137437088730982}, 2: {23: -0.6532814824381881, 24: -0.2705980500730984, 27: 0.5, 31: 0.5000000000000004}}",{},0.0019526481628417969,1,0,0,10,3,4,18,0.0,0.7142857142857143,0.0,0.5555555555555556,0
netsleuth-cm:louvain,6-5,"0,2,32,33","3,29,31","OrderedDict([(29, 1.0), (3, 1.0), (31, 1.0), (32, 0.7607409107586183), (22, 0.613712597697522), (18, 0.4794560229851535), (23, 0.467771384204237), (15, 0.43070436640156534), (33, 0.3306138411522425), (27, 0.3306138411522421), (13, 0.30383243470068716), (8, 0.30383243470068705), (5, 0.3038324347006864), (0, 0.17979336264665827), (6, 0.07177657960091634), (26, 0.0), (2, 0.0), (24, 0.0)])","{0: {15: 0.11785113019775796, 18: 0.1752535447927164, 22: 0.3333333333333333, 23: 0.16149552041575008, 26: -0.38927975192214287, 27: 6.239898568477761e-16, 29: 0.7881656646564288, 32: 0.5064511466544005, 33: 1.0530759206980456e-15}, 1: {0: -0.15430334996209194, 2: -0.37796447300922725, 3: 0.8660254037844387, 5: -8.305603139155524e-16, 6: -0.2886751345948126, 8: 3.3436409426981805e-18, 13: 8.531707359194131e-17}, 2: {24: -0.7071067811865475, 31: 0.7071067811865475}}",{},0.0019643306732177734,1,0,0,10,3,4,18,0.0,0.7142857142857143,0.0,0.5555555555555556,0
netsleuth-cm:greedy_modularity,6-5,"0,2,32,33","3,26,27","OrderedDict([(26, 1.0), (3, 1.0), (27, 1.0), (24, 0.868347502412604), (23, 0.490133068685949), (33, 0.4638874591751717), (32, 0.42518605511623936), (18, 0.3487105883594818), (13, 0.30383243470068716), (8, 0.30383243470068705), (5, 0.3038324347006864), (0, 0.17979336264665827), (6, 0.07177657960091634), (29, 0.0315625424661828), (22, 0.014664774930243561), (15, 0.0), (2, 0.0), (31, 0.0)])","{0: {32: 0.13363062095621223, 33: 0.1779752203501732, 15: -0.3535533905932738, 18: 0.04600398261434369, 22: -0.33675029041391064, 23: 0.2080477995732293, 26: 0.7922603201040287, 29: -0.3173885966910557}, 1: {0: -0.15430334996209194, 2: -0.37796447300922725, 3: 0.8660254037844387, 5: -8.305603139155524e-16, 6: -0.2886751345948126, 8: 3.3436409426981805e-18, 13: 8.531707359194131e-17}, 2: {24: 0.4082482904638628, 27: 0.5773502691896256, 31: -0.7071067811865474}}",{},0.0019431114196777344,1,0,0,10,3,4,18,0.0,0.7142857142857143,0.0,0.5555555555555556,0
netsleuth-cm:label_propagation,6-5,"0,2,32,33","6,22","OrderedDict([(22, 1.0), (6, 1.0), (13, 0.8105736105270518), (8, 0.7984872277397017), (0, 0.7026654881608803), (15, 0.6882530774046473), (26, 0.6375460710676786), (23, 0.6137215928296637), (2, 0.5952466126609371), (32, 0.5870840570657707), (33, 0.5870840570657706), (31, 0.5196520419009366), (3, 0.4567901774363863), (24, 0.4320917420127627), (29, 0.39504068092941225), (27, 0.3042210957585184), (18, 0.0), (5, 0.0)])","{0: {0: 0.12929176029153147, 32: -4.272061213739855e-17, 2: 0.009130802165860989, 3: -0.1457494070880112, 33: -2.1322052770460655e-16, 8: 0.23647992422893696, 13: 0.24999999999999978, 15: 0.11316974190966342, 18: -0.6567242718656657, 22: 0.46189624586386474, 23: 0.029797294047244682, 24: -0.17337758370869438, 26: 0.05644784422848892, 27: -0.3164163122240268, 29: -0.21482366084018037, 31: -0.07543083571523233}, 1: {5: -0.7071067811865475, 6: 0.7071067811865475}}",{},0.0014834403991699219,1,0,0,10,2,4,18,0.0,0.7142857142857143,0.0,0.5555555555555556,0
netsleuth-cm:infomap,6-5,"0,2,32,33","3,24","OrderedDict([(24, 1.0), (3, 1.0), (32, 0.7817125817967685), (23, 0.7751781657105149), (31, 0.7074024055563912), (15, 0.6744683463036988), (18, 0.6328685539635244), (29, 0.5824615534612363), (22, 0.4802574142238466), (26, 0.4426976637483801), (27, 0.3744954557180957), (13, 0.30383243470068716), (8, 0.30383243470068705), (5, 0.3038324347006864), (0, 0.17979336264665827), (6, 0.07177657960091634), (33, 0.0), (2, 0.0)])","{0: {15: -0.10551004088812849, 18: -0.14749332908191487, 22: -0.30151134457776396, 23: -0.0038718082372101886, 24: 0.2230225902743847, 26: -0.33941734698766934, 27: -0.40824829046386435, 29: -0.1983650164155113, 31: -0.07227237254376716, 32: 0.002722846646736364, 33: -0.7861961060709227}, 1: {0: -0.15430334996209194, 2: -0.37796447300922725, 3: 0.8660254037844387, 5: -8.305603139155524e-16, 6: -0.2886751345948126, 8: 3.3436409426981805e-18, 13: 8.531707359194131e-17}}",{},0.0014767646789550781,0,0,0,10,2,4,18,0.0,0.7142857142857143,0.0,0.5555555555555556,0
netsleuth-cm:surprise_communities,6-5,"0,2,32,33","3,6,15,23,29,31","OrderedDict([(3, 1.0), (15, 1.0), (23, 1.0), (6, 1.0), (29, 1.0), (31, 1.0), (22, 0.9999999999999997), (32, 0.7480564620675271), (33, 0.49611292413505437), (13, 0.3500745078770288), (8, 0.35007450787702826), (0, 0.1750372539385142), (2, 0.0), (18, 0.0), (27, 0.0), (5, 0.0), (26, 0.0), (24, 0.0)])","{0: {0: -0.22360679774997896, 2: -0.4472135954999579, 3: 0.830267584755109, 8: -9.018122319825348e-17, 13: 6.280369834735102e-16}, 1: {15: 3.077721996120784e-16, 18: -0.8875274181864957, 22: -1.0703051866015804e-17, 32: -0.22360679774997896, 33: -0.4472135954999579}, 2: {23: 0.7071067811865475, 27: -0.7071067811865475}, 3: {5: -0.7071067811865475, 6: 0.7071067811865475}, 4: {26: -0.7071067811865475, 29: 0.7071067811865475}, 5: {24: -0.7071067811865475, 31: 0.7071067811865475}}",{},0.003448009490966797,4,4,0,10,6,4,18,0.0,0.7142857142857143,0.0,0.5555555555555556,0
netsleuth-cm:walktrap,6-5,"0,2,32,33","3,6,26,27","OrderedDict([(26, 1.0), (3, 1.0), (27, 1.0), (6, 1.0), (24, 0.868347502412604), (23, 0.490133068685949), (33, 0.4638874591751717), (32, 0.42518605511623936), (13, 0.3500745078770288), (8, 0.35007450787702826), (18, 0.3487105883594818), (0, 0.1750372539385142), (29, 0.0315625424661828), (22, 0.014664774930243561), (15, 0.0), (2, 0.0), (31, 0.0), (5, 0.0)])","{0: {15: -0.3535533905932738, 18: 0.04600398261434369, 22: -0.33675029041391064, 23: 0.2080477995732293, 26: 0.7922603201040287, 29: -0.3173885966910557, 32: 0.13363062095621223, 33: 0.1779752203501732}, 1: {0: -0.22360679774997896, 2: -0.4472135954999579, 3: 0.830267584755109, 8: -9.018122319825348e-17, 13: 6.280369834735102e-16}, 2: {24: 0.4082482904638628, 27: 0.5773502691896256, 31: -0.7071067811865474}, 3: {5: -0.7071067811865475, 6: 0.7071067811865475}}",{},0.0024683475494384766,2,5,0,10,4,4,18,0.0,0.7142857142857143,0.0,0.5555555555555556,0
netsleuth-cm:df_node_similarity,6-5,"0,2,32,33","3,6,24","OrderedDict([(24, 1.0), (3, 1.0), (6, 1.0), (32, 0.7817125817967685), (23, 0.7751781657105149), (31, 0.7074024055563912), (15, 0.6744683463036988), (18, 0.6328685539635244), (29, 0.5824615534612363), (22, 0.4802574142238466), (26, 0.4426976637483801), (27, 0.3744954557180957), (13, 0.3500745078770288), (8, 0.35007450787702826), (0, 0.1750372539385142), (33, 0.0), (2, 0.0), (5, 0.0)])","{0: {32: 0.002722846646736364, 33: -0.7861961060709227, 15: -0.10551004088812849, 18: -0.14749332908191487, 22: -0.30151134457776396, 23: -0.0038718082372101886, 24: 0.2230225902743847, 26: -0.33941734698766934, 27: -0.40824829046386435, 29: -0.1983650164155113, 31: -0.07227237254376716}, 1: {0: -0.22360679774997896, 2: -0.4472135954999579, 3: 0.830267584755109, 8: -9.018122319825348e-17, 13: 6.280369834735102e-16}, 2: {5: -0.7071067811865475, 6: 0.7071067811865475}}",{},0.001963376998901367,1,0,0,10,3,4,18,0.0,0.7142857142857143,0.0,0.5555555555555556,0
ensembleRJN:leiden,6-5,"0,2,32,33","3,24,26",{},"{0: {15: 0.3393939393939394, 18: 0.4556308021804334, 22: 0.34428219770402063, 23: 0.46424349042778384, 26: 0.6428571428571429, 29: 0.38065071761859776, 32: 0.4122914556015171, 33: 0.48796248639172396}, 1: {0: 0.3932644542155528, 2: 0.2222222222222222, 3: 0.6208333333333333, 5: 0.3012774782335621, 6: 0.22392552653363876, 8: 0.4346108115668957, 13: 0.4221108115668957}, 2: {24: 0.9561158341375346, 27: 0.39999999999999997, 31: 0.0}}",{},0.004689216613769531,1,0,0,10,3,4,18,0.0,0.7142857142857143,0.0,0.5555555555555556,0
ensembleRJN:eigenvector,6-5,"0,2,32,33","3,15,27",{},"{0: {0: 0.3932644542155528, 2: 0.2222222222222222, 3: 0.6208333333333333, 5: 0.3012774782335621, 6: 0.22392552653363876, 8: 0.4346108115668957, 13: 0.4221108115668957}, 1: {15: 0.6666666666666666, 18: 0.5190220810126762, 22: 0.47189963205453483, 26: 0.3111111111111111, 29: 0.4103256257881638, 32: 0.4377120335986609, 33: 0.5003718822928298}, 2: {23: 0.06666666666666667, 24: 0.7772737873602337, 27: 0.8666666666666666, 31: 0.3333333333333333}}",{},0.004666805267333984,1,0,0,10,3,4,18,0.0,0.7142857142857143,0.0,0.5555555555555556,0
ensembleRJN:louvain,6-5,"0,2,32,33","3,24,29",{},"{0: {15: 0.47690145546718843, 18: 0.4931520076617178, 22: 0.5379041992325073, 23: 0.48444943576038674, 26: 0.3076923076923077, 27: 0.4435379470507474, 29: 0.6618589743589743, 32: 0.42162059662649914, 33: 0.4435379470507475}, 1: {0: 0.3932644542155528, 2: 0.2222222222222222, 3: 0.6208333333333333, 5: 0.3012774782335621, 6: 0.22392552653363876, 8: 0.4346108115668957, 13: 0.4221108115668957}, 2: {24: 0.3333333333333333, 31: 0.3333333333333333}}",{},0.004907369613647461,1,0,0,10,3,4,18,0.0,0.7142857142857143,0.0,0.5555555555555556,0
ensembleRJN:greedy_modularity,6-5,"0,2,32,33","3,24,26",{},"{0: {32: 0.4122914556015171, 33: 0.48796248639172396, 15: 0.3393939393939394, 18: 0.4556308021804334, 22: 0.34428219770402063, 23: 0.46424349042778384, 26: 0.6428571428571429, 29: 0.38065071761859776}, 1: {0: 0.3932644542155528, 2: 0.2222222222222222, 3: 0.6208333333333333, 5: 0.3012774782335621, 6: 0.22392552653363876, 8: 0.4346108115668957, 13: 0.4221108115668957}, 2: {24: 0.9561158341375346, 27: 0.39999999999999997, 31: 0.0}}",{},0.0046846866607666016,1,0,0,10,3,4,18,0.0,0.7142857142857143,0.0,0.5555555555555556,0
ensembleRJN:label_propagation,6-5,"0,2,32,33","6,33",{},"{0: {0: 0.34846773673631565, 32: 0.5557705400173182, 2: 0.47892174909434004, 3: 0.3497942566763263, 33: 0.6154477721083432, 8: 0.6028240447587775, 13: 0.6140180875657864, 15: 0.4534483156628933, 18: 0.22403062319467756, 22: 0.557363956528011, 23: 0.41220573857509546, 24: 0.1457721341366123, 26: 0.4147009186647565, 27: 0.39305918564062536, 29: 0.3405505392950589, 31: 0.5389435750955055}, 1: {5: 0.0, 6: 0.3333333333333333}}",{},0.005916595458984375,1,0,1,11,1,3,18,0.25,0.7857142857142857,0.5,0.6666666666666666,0.3333333333333333
